História,contador,ID,Prioridade,Pré-Condição,Cenário,BDD (Gherkin),Status final,Fluxo para Regressão?,Funcionalidade Principal,Funcionalidade secundária,Data de criação,Data de atualização,Status CT,Status da execução WEB,Dispositivo Mobile,Status da execução Mobile,Execução feita via API?,Versão regressão,Ciclo da execução,Automatizado?,Versão_Compilada,Execução Finalizada?,FALSE,Limpar dados da execução,FALSE,Data da automatização
TSF-1071,238,TSF-1071 | CT-238,Média,,Validar campos de valores líquidos no Pedido RA com produtos com e sem vínculo com Tabela de Imposto,"Dado que existe uma Tabela de Imposto com ISS ""12.0000"", PIS ""1.0000"" e COFINS ""12.0000"" no sistema
    E que existe um Produto ""Produto Com Imposto"" vinculado a esta Tabela de Imposto no sistema
    E que existe um Produto ""Produto Sem Imposto"" sem vinculação à Tabela de Imposto no sistema
    E que existe um Pedido RA com ambos os produtos, Preço de Lista ""R$ 5.812,00"" cada, no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão ""Atualizar Impostos""
    Então o sistema retorna a mensagem de sucesso
    E o campo ""Valor Total de Venda Líquido (Com desc.)"" do Pedido RA é igual à soma dos valores líquidos de venda de todos os produtos
    E o campo ""Valor Mensal Total Líquido (Com desc.)"" do Pedido RA é igual à soma dos valores mensais líquidos de todos os produtos
    E os produtos com Tabela de Imposto têm impostos calculados
    E os produtos sem Tabela de Imposto não têm impostos calculados
    E a soma considera todos os produtos independente de terem ou não Tabela de Imposto
",🛎️ Item com pendência de execução,,18 - Reforma Tributária,,19/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/01/2026
TSF-1071,239,TSF-1071 | CT-239,Alta,,Validar campos de valores líquidos no Pedido RA com múltiplos produtos e descontos diferentes,"Dado que existe uma Tabela de Imposto com ISS ""12.0000"", PIS ""1.0000"" e COFINS ""12.0000"" no sistema
    E que existem dois Produtos vinculados a esta Tabela de Imposto no sistema
    E que existe um Pedido RA com dois produtos vinculados, Preço de Lista ""R$ 5.812,00"" cada, no sistema
    E que o primeiro produto tem Desconto ""10%""
    E que o segundo produto tem Desconto ""R$ 500,00""
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão ""Atualizar Impostos""
    Então o sistema retorna a mensagem de sucesso
    E o campo ""Valor Total de Venda Líquido (Com desc.)"" do Pedido RA é igual à soma dos valores líquidos de venda de todos os produtos após descontos
    E o campo ""Valor Mensal Total Líquido (Com desc.)"" do Pedido RA é igual à soma dos valores mensais líquidos de todos os produtos após descontos
    E os valores líquidos refletem corretamente os descontos aplicados em cada produto",🛎️ Item com pendência de execução,,18 - Reforma Tributária,,19/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/01/2026
TSF-1071,240,TSF-1071 | CT-240,Média,,Validar atualização dos campos de valores líquidos após adicionar novo produto ao Pedido RA,"Dado que existe uma Tabela de Imposto com ISS ""12.0000"", PIS ""1.0000"" e COFINS ""12.0000"" no sistema
    E que existem dois Produtos vinculados a esta Tabela de Imposto no sistema
    E que existe um Pedido RA com um produto vinculado, Preço de Lista ""R$ 5.812,00"", no sistema
    E que o usuário acessa a página deste ""Pedido RA""
    Quando o usuário clica no botão ""Atualizar Impostos""
    E o campo ""Valor Total de Venda Líquido (Com desc.)"" do Pedido RA é preenchido com o valor do primeiro produto
    E o usuário adiciona um segundo produto ao Pedido RA
    E o usuário clica no botão ""Atualizar Impostos"" novamente
    Então o sistema retorna a mensagem de sucesso
    E o campo ""Valor Total de Venda Líquido (Com desc.)"" do Pedido RA é atualizado com a soma dos valores líquidos de ambos os produtos
    E o campo ""Valor Mensal Total Líquido (Com desc.)"" do Pedido RA é atualizado com a soma dos valores mensais líquidos de ambos os produtos
    E os valores líquidos refletem corretamente a adição do novo produto
",🛎️ Item com pendência de execução,,18 - Reforma Tributária,,19/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/01/2026
TSF-1763,241,TSF-1763 | CT-241,Alta,,Validar que todos os motivos de perda aparecem no modal,"Dado que um Lead ""qualificado"" foi criado via API
    E que o usuário acessa a página deste ""Lead""
    Quando o usuário clica no botão ""Lead Perdido""
    Então o modal ""Marcar Lead como Perdido"" é exibido
    E todos os motivos estão disponíveis:
      | Motivo da Perda                      |
      | Relacionamento com Reclame AQUI      |
      | Critérios de elegibilidade           |
      | Encerramento ou Inatividade          |
      | Motivo não informado                 |
      | Financeiro                           |
      | Mudança Organizacional               |
      | Produto                              |
      | Motivo interno RA                    |
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,242,TSF-1763 | CT-242,Alta,,Criar Lead e fechar como perdido - Motivo: Encerramento ou Inatividade,"Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Encerramento ou Inatividade""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Encerramento ou Inatividade""
",,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,243,TSF-1763 | CT-243,Alta,,"Criar Lead e fechar como perdido - Motivo ""Relacionamento com Reclame AQUI"" com submotivo ""<submotivo>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Relacionamento com Reclame AQUI"" e submotivo ""<submotivo>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Relacionamento com Reclame AQUI""
    E o campo SubmotivoPerda__c é ""<submotivo>""

    Exemplos:
      | submotivo                          |
      | Atrito com Reclame AQUI            |
      | Insatisfação com moderação          |
      | Busca suporte RA Consumidor         |
      | Busca parceria RA API               |",,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,244,TSF-1763 | CT-244,Alta,,"Criar Lead e fechar como perdido - Motivo ""Motivo não informado"" com submotivo ""<submotivo>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Motivo não informado"" e submotivo ""<submotivo>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Motivo não informado""
    E o campo SubmotivoPerda__c é ""<submotivo>""

    Exemplos:
      | submotivo                          |
      | Não conseguiu contato nenhum        |
      | No show                            |
      | Motivo não informado pela empresa  |
      | Parou de responder                 |
      | Contato inválido                   |
",,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,245,TSF-1763 | CT-245,Alta,,"Criar Lead e fechar como perdido - Motivo ""Financeiro"" com submotivo ""<submotivo>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Financeiro"" e submotivo ""<submotivo>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Financeiro""
    E o campo SubmotivoPerda__c é ""<submotivo>""

    Exemplos:
      | submotivo                          |
      | Fora do período de aquisição        |
      | Reestruturação financeira          |
      | Sem budget                         |
      | Checkout                           |
",,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,246,TSF-1763 | CT-246,Alta,,"Criar Lead e fechar como perdido - Motivo ""Produto"" com submotivo ""<submotivo>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Produto"" e submotivo ""<submotivo>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Produto""
    E o campo SubmotivoPerda__c é ""<submotivo>""

    Exemplos:
      | submotivo                          |
      | Falta de Funcionalidade            |
      | Plataforma não faz integração       |
      | Trabalha com a concorrência         |
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,247,TSF-1763 | CT-247,Alta,,"Criar Lead e fechar como perdido - Motivo ""Motivo interno RA"" com submotivo ""<submotivo>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Motivo interno RA"" e submotivo ""<submotivo>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Motivo interno RA""
    E o campo SubmotivoPerda__c é ""<submotivo>""

    Exemplos:
      | submotivo                          |
      | Blocklist                           |
      | Empresa em análise/suspensa        |
      | Já em prospecção                   |
      | Possui oportunidade ativa           |
      | Já é cliente                       |
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,248,TSF-1763 | CT-248,Alta,,"Criar Lead e fechar como perdido - Motivo ""Relacionamento com Reclame AQUI"", submotivo ""Busca suporte RA Empresa"" e complemento ""<complemento>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Relacionamento com Reclame AQUI"", submotivo ""Busca suporte RA Empresa"" e complemento ""<complemento>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Relacionamento com Reclame AQUI""
    E o campo SubmotivoPerda__c é ""Busca suporte RA Empresa""
    E o campo ComplementoSubmotivoPerda__c é ""<complemento>""

    Exemplos:
      | complemento                        |
      | Brand Page                         |
      | Hugme                              |
      | API                                |
      | RA Reviews                         |
      | RA ADs                             |
      | Outros                             |
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,249,TSF-1763 | CT-249,Alta,,"Criar Lead e fechar como perdido - Motivo ""Critérios de elegibilidade"", submotivo ""Critérios de contratação"" e complemento ""<complemento>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Critérios de elegibilidade"", submotivo ""Critérios de contratação"" e complemento ""<complemento>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Critérios de elegibilidade""
    E o campo SubmotivoPerda__c é ""Critérios de contratação""
    E o campo ComplementoSubmotivoPerda__c é ""<complemento>""

    Exemplos:
      | complemento                        |
      | RA Reviews - não é e-commerce     |
      | Regra de negócio / pirataria       |
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,250,TSF-1763 | CT-250,Alta,,"Criar Lead e fechar como perdido - Motivo ""Mudança Organizacional"", submotivo ""Momento de Reestruturação"" e complemento ""<complemento>""","Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Mudança Organizacional"", submotivo ""Momento de Reestruturação"" e complemento ""<complemento>""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Mudança Organizacional""
    E o campo SubmotivoPerda__c é ""Momento de Reestruturação""
    E o campo ComplementoSubmotivoPerda__c é ""<complemento>""

    Exemplos:
      | complemento                        |
      | Mudanças na gestão                 |
      | Mudanças no sistema               |
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,251,TSF-1763 | CT-251,Alta,,Criar Lead e fechar como perdido - Apenas motivo (sem submotivo),"Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Relacionamento com Reclame AQUI""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Relacionamento com Reclame AQUI""
    E o campo SubmotivoPerda__c é null ou vazio
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1763,252,TSF-1763 | CT-252,Alta,,Criar Lead e fechar como perdido - Motivo e submotivo (sem complemento quando disponível),"Dado que um Lead ""qualificado"" foi criado via API
    Quando eu fecho o Lead como perdido com motivo ""Relacionamento com Reclame AQUI"" e submotivo ""Atrito com Reclame AQUI""
    Então o status do Lead no Salesforce é ""Fechado – Não convertido""
    E o campo Motivo_nao_convertido__c é ""Relacionamento com Reclame AQUI""
    E o campo SubmotivoPerda__c é ""Atrito com Reclame AQUI""
    E o campo ComplementoSubmotivoPerda__c é null ou vazio
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Não automatizado,,,,,,
TSF-1705,253,TSF-1705 | CT-253,Média,,Lead sem contrato com produto HugMe (não Brand Page) deve ir direto para distribuição de Leads,"Dado que eu tenho os dados para um Lead do tipo ""AutConSemContratoNaoBrandPageHugMe""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    E o Lead deve ter uma empresa vinculada
    # NOTA TSF-1705 (2026-01-15): Produtos não-Brand Page vão direto para distribuição, ignorando validação de pageviews
    # NOTA: Produtos não-Brand Page NÃO têm Tipo_de_Venda__c = ""Up Selling"", apenas distribuição direta
    Quando eu executo o schedule de distribuição de Leads
    E o Lead deve estar atribuído a um SDR (não ao Owner da Account)
    # NOTA: Sem contrato + produto não-Brand Page = Distribuição direta para SDR (sem validação de pageviews e sem Tipo_de_Venda__c)
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/01/2026
TSF-1705,254,TSF-1705 | CT-254,Alta,,"Lead com Account MidTouch, contrato ativo e email pessoal deve ser marcado como Perdido e enviar email","Dado que eu tenho os dados para um Lead do tipo ""AutConComMidTouchEmailPessoal""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    E o Lead deve ter uma empresa vinculada
    E aguardar o processamento da conversão automática
    # NOTA: MidTouch com email pessoal NÃO converte, deve ser marcado como Perdido Automático
    E o Lead deve estar marcado como Perdido Automático com submotivo ""E-mail pessoal""
    E o Lead não deve ser convertido e deve estar marcado como Perdido
    E deve existir um EmailMessage vinculado ao Lead
    # NOTA: MidTouch com email pessoal não converte, é marcado como perdido e envia email informando que precisa usar email corporativo
",🛎️ Item com pendência de execução,,02.1 - Leads,,19/01/2026,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,19/01/2026
